latitude,longitude,population_density,urbanization_level
-16.9906,-172.2678,228,High
35.0526667,-118.3453333,579,Medium
61.028,-146.6196,127,Low
38.8479995727539,-122.817001342773,828,High
56.094,-159.459166666667,222,Low
37.8036,-114.3047,863,Medium
36.18816667,-95.85216667,797,Low
38.8199996948242,-122.805999755859,986,High
52.7356666666667,-169.906166666667,350,Low
61.3722,-150.0985,685,Medium
19.2548332214355,-155.384826660156,748,Low
-16.916,-172.3345,843,Low
46.211,-122.17783333333334,869,Low
19.4048333333333,-155.287833333333,496,Low
37.8057,-114.3107,432,Low
28.3589,100.7355,840,High
-2.7211,122.0379,968,Low
61.4168,-146.7123,867,Medium
18.0291666666667,-66.7518333333333,44,Low
41.5753333333333,-112.411166666667,873,High
32.8415,-116.1568333,259,Medium
38.8131675720215,-122.811332702637,912,High
46.7125,-121.88733333333332,953,High
46.19533333333333,-122.19116666666666,834,High
38.8126678466797,-122.813003540039,789,High
19.2398333333333,-155.621666666667,612,Medium
35.914,-95.18116667,849,Medium
19.4093333333333,-155.285833333333,18,Medium
19.4061666666667,-155.285666666667,314,Low
35.8166667,-117.635,338,High
38.8359985351562,-122.816665649414,706,Low
17.956,-66.9533333333333,372,High
23.9172,121.705,540,Low
19.2488327026367,-155.384002685547,958,Low
37.5125,-118.8285,902,Medium
34.6881667,-117.6523333,314,High
36.6361656188965,-121.251831054688,563,Medium
34.677,-119.537,789,Low
36.6381683349609,-121.252830505371,953,Medium
46.1841666666667,-113.105166666667,659,High
33.698,-116.8113333,218,High
38.8190002441406,-122.817665100098,744,High
19.4131660461426,-155.287826538086,272,Medium
19.4085,-155.286333333333,414,Medium
19.0230007171631,-155.809997558594,604,Medium
33.7185,-116.837,631,Low
33.229,-116.067,812,Low
19.4053325653076,-155.289840698242,944,Low
19.1445,-155.488666666667,112,Low
52.3185,-174.034166666667,787,High
61.929,-149.9825,930,High
38.8418350219727,-122.830001831055,130,Medium
33.2216667,-116.068,502,Low
51.808,-178.808666666667,862,Medium
37.5143333333333,-118.813333333333,263,High
60.2819,-147.7128,182,Medium
64.475,-146.9101,444,High
38.8144989013672,-122.816833496094,610,Low
38.8250007629395,-122.78466796875,939,Medium
38.8026657104492,-122.77449798584,112,High
61.7921,-149.6733,18,High
57.0471,-155.0651,13,High
34.1915,-117.5953333,198,High
-20.4507,-178.0773,854,High
31.721,-104.322,964,Medium
38.8156661987305,-122.794502258301,160,Medium
65.5078,-147.956,933,Medium
35.546,-96.74616667,836,Low
19.4090003967285,-155.282836914062,473,High
19.1813335418701,-155.493835449219,456,Medium
58.348,-154.47,102,Low
38.1991653442383,-122.952499389648,566,Medium
35.55083333,-96.7445,336,High
38.8165016174316,-122.794334411621,55,Medium
36.9681666666667,-113.232833333333,369,Medium
19.1826667785645,-155.493667602539,159,Medium
59.5194,-139.0266,114,High
51.7961666666667,-178.877,672,High
38.7613334655762,-122.78800201416,64,Medium
51.9388333333333,-177.1555,440,Low
54.7745,-163.989,911,High
31.4991667,-115.604,560,Medium
19.1513328552246,-155.469833374023,830,Low
38.8129997253418,-122.820167541504,180,High
38.7970008850098,-122.782669067383,156,Medium
59.043,-153.2158,517,Medium
41.0606,-120.3153,450,Low
38.8194999694824,-122.810836791992,862,High
55.8821666666667,-159.846,392,Low
51.9378333333333,-177.182,593,High
62.7746,-149.1516,325,Low
19.0886669158936,-155.477493286133,576,Low
19.1323337554932,-155.46533203125,797,Medium
35.6505,-98.08883333,259,Low
31.497,-115.6868333,212,Medium
31.4785,-115.6138333,748,Medium
51.944,-177.239,711,Low
51.565,-175.2744,848,High
38.844165802002,-122.818000793457,214,Low
60.0403333333333,-153.065333333333,12,Medium
36.7421,-116.1619,357,High
2.4486,-101.0109,606,Medium
38.8206672668457,-122.762664794922,874,Medium
-3.8755,101.4397,288,Medium
51.9571666666667,-177.047666666667,651,High
63.3863,-150.4309,554,Low
33.2673333,-116.4381667,202,Medium
54.8241,-160.6558,157,High
59.5683,-153.5911,773,Low
22.1511,143.8701,83,Low
57.0605,-135.692666666667,815,Medium
35.3358333,-118.6025,494,High
61.7987,-151.4047,578,Medium
38.8233337402344,-122.842834472656,291,High
61.034,-152.3739,770,High
38.8221664428711,-122.844169616699,833,High
40.0484,-119.6927,630,High
37.5218333333333,-121.888333333333,827,Low
-15.3656,-172.3705,529,Low
56.3797,-157.0159,720,High
57.0475,-135.691,208,Low
32.6411667,-115.7185,242,Medium
51.8023333333333,-178.809833333333,749,Medium
17.9446666666667,-66.7428333333333,78,Medium
35.6405,-98.08133333,282,High
51.909,-177.213333333333,456,Low
18.2701666666667,-67.3316666666667,402,High
19.15016746521,-155.461334228516,992,Medium
35.86016667,-96.688,764,Low
33.2893333,-116.751,462,High
19.1483325958252,-155.464996337891,216,Low
37.4961666666667,-121.620666666667,783,Medium
38.7653333333333,-122.698333333333,719,Low
33.2721667,-116.4313333,181,Low
51.7613333333333,-178.8465,718,High
57.0721666666667,-135.723166666667,275,High
61.6223,-146.2189,884,Low
60.0195,-153.079333333333,232,Medium
36.0088333,-117.792,333,High
5.281,-82.747,903,High
37.639,-119.029,368,High
31.5026667,-115.619,231,Low
38.3711,-118.8965,701,High
60.18,-152.869,378,Low
35.967,-117.6528333,869,Medium
51.7981666666667,-178.807,681,Low
61.6491,-146.4738,968,High
36.6336,-116.2894,893,Medium
35.6456667,-117.4535,637,High
38.8320007324219,-122.811164855957,483,Medium
28.49,-98.633,346,High
37.5398333333333,-118.8745,28,High
35.5486667,-117.3845,941,Low
35.8773333,-117.7095,305,Low
35.4188333,-117.1906667,151,Low
35.7868333,-117.6353333,860,Medium
38.8351669311523,-122.803337097168,821,Low
60.5399,-150.7542,83,Low
53.3721666666667,-168.213833333333,991,Medium
38.8188323974609,-122.820999145508,702,High
60.3285,-151.3363,159,High
33.2933333,-116.7411667,293,Medium
36.6326,-116.2856,292,Medium
62.5956,-150.8663,324,High
31.582,-103.947,714,High
35.7543333,-117.5761667,177,Medium
47.85066666666667,-121.98316666666666,833,High
32.814,-116.6575,956,Medium
61.4041,-151.5452,618,High
18.8985,-68.5968,980,Medium
60.737,-147.3878,627,High
61.2091,-150.8506,202,Low
38.8623333333333,-122.972833333333,929,Low
35.66433333,-97.40666667,323,Low
52.4765,-174.7553,966,High
33.2765,-116.4263333,648,Medium
33.2711667,-116.4323333,327,High
61.2365,-152.421666666667,764,Low
17.959,-66.952,80,Medium
63.4486,-151.5869,487,Low
28.631,-99.172,278,Medium
36.2116666666667,-120.780333333333,534,High
35.989,-89.8848333333333,788,High
-19.6272,-177.6303,911,Low
63.4662,-149.1523,449,Low
61.3569,-139.9921,907,Low
65.9565,-148.0226,69,High
41.953,-112.4995,746,Low
61.5987,-146.2423,655,Medium
63.1004,-151.3474,110,Medium
61.072,-151.8819,673,Low
53.3905,-168.169333333333,814,Low
51.8319,-171.2257,580,High
51.9078,-171.288,676,Low
61.7663,-151.2341,64,Medium
51.1849,-177.9934,660,Medium
54.5383333333333,-163.5245,128,Medium
44.7973333333333,-111.074,308,Medium
31.579,-103.956,534,Medium
31.583,-103.959,119,Medium
53.9336666666667,-166.907333333333,565,High
34.8298333,-118.9728333,674,Medium
65.737,-155.1753,654,Medium
60.0298333333333,-152.965,97,Low
40.6911,-74.773,790,Medium
31.585,-103.955,979,Low
57.0888333333333,-135.7095,149,Low
24.1833,121.658,380,High
31.2988,57.1239,339,Medium
64.9321,-147.7428,81,Low
31.633,-104.517,306,Low
31.629,-104.514,472,Medium
33.7091667,-117.3405,206,Low
52.6853333333333,-169.4785,708,Medium
59.2715,-138.3755,531,High
51.8249,-167.8667,497,Medium
31.631,-104.511,610,Low
60.5455,-151.286,720,Medium
56.117,-159.4385,573,Low
40.6897,-74.7716,406,Medium
31.585,-103.957,219,Low
38.3473,-115.2267,32,Low
31.586,-103.955,230,Low
33.9008333,-118.5845,757,High
31.585,-103.954,809,High
23.9629,121.788,172,Medium
-13.5796,166.4467,971,High
31.61,-104.527,250,Low
33.2918333,-116.749,713,Medium
33.2908333,-116.748,99,Medium
18.0226666666667,-66.8481666666667,463,Medium
31.588,-103.954,998,Medium
51.5938333333333,-178.418,147,High
41.98066666666666,-124.773,977,Low
39.3348333333333,-123.415,376,High
47.839333333333336,-120.84883333333332,665,Medium
53.4576666666667,-168.156,702,High
31.624,-104.538,529,High
31.611,-104.527,477,Medium
52.0698333333333,-176.119833333333,279,High
36.039,-97.34383333,385,Medium
35.67516667,-97.41583333,857,High
64.1871,-152.2297,357,Medium
61.099,-151.2255,399,High
33.5303333,-116.6156667,628,Low
46.74633333333333,-121.51283333333332,685,High
41.5948333333333,-112.424666666667,457,High
19.1595001220703,-155.477996826172,100,Medium
35.0165,-97.738,145,Low
19.1066,-108.8822,243,Medium
33.5283333,-116.3751667,246,Low
62.9519,-151.2197,385,Medium
60.5533333333333,-152.7605,174,High
64.3012,-149.7729,510,Medium
49.09883333333333,-122.13483333333332,313,High
17.9928333333333,-66.99,319,Medium
42.39033333333333,-122.80633333333331,12,High
37.3586666666667,-121.717333333333,26,High
59.9911666666667,-153.083,334,Low
64.7216,-146.8162,833,Low
35.6375,-117.4671667,754,High
17.9613333333333,-66.9096666666667,166,Low
45.53933333333333,-123.38216666666666,657,Medium
37.3554992675781,-121.714500427246,470,Low
37.3575,-121.712,46,Medium
33.5281667,-116.7308333,801,High
60.0455,-153.095,366,High
53.6387,-165.247,382,Low
35.0508333,-119.001,242,High
37.4098333333333,-118.735333333333,123,Medium
60.2627,-152.2734,845,Medium
37.2521,-114.832,768,High
35.639,-117.4658333,292,High
35.6391667,-117.4765,240,Low
36.2288333,-118.3301667,428,Medium
32.396,-115.2416667,541,High
-18.371,-71.3251,131,Medium
35.6371667,-117.4658333,797,Medium
34.1805,-117.9268333,17,Low
59.5797,-153.0386,929,Medium
18.125,-64.1206666666667,609,Medium
61.0353,-150.3166,330,High
40.2431666666667,-121.146,919,Low
44.2591666666667,-114.851166666667,431,High
63.549,-147.644,636,Medium
37.9836666666667,-122.453166666667,312,Low
34.34883333,-96.08533333,687,Low
40.7438333333333,-122.313833333333,125,Low
31.689,-104.406,324,Low
41.5725,-112.408833333333,762,High
45.08,-111.723,200,Medium
31.681,-104.403,429,Low
8.1539,137.4762,791,Medium
33.1079,141.9007,844,High
33.0326667,-116.0076667,683,Low
33.0365,-116.0078333,693,Low
35.6741667,-117.5243333,313,Low
32.3147,137.5652,208,High
61.5179,-146.7468,748,Low
2.7227,95.6187,91,Medium
36.7695,-116.007,683,Low
61.1826,-150.232,353,Medium
38.9927,-118.2694,760,Medium
63.103,-151.5283,851,Low
-3.9815,143.3652,855,High
36.2155,-95.87383333,246,Medium
19.3369998931885,-155.065505981445,760,High
33.1402,141.8789,380,Low
36.4947,70.3128,798,Low
33.4471667,-116.6198333,861,Low
41.5905,-112.422333333333,471,Medium
33.8088333,-116.21,924,High
35.5041667,-118.3981667,716,Low
19.2458324432373,-155.369003295898,59,Low
38.5206666666667,-112.245666666667,783,Low
40.4953346252441,-124.983665466309,611,High
31.686,-104.4,79,Medium
61.266,-152.263333333333,93,Medium
62.1502,-151.1151,916,High
35.397,-118.0221667,197,Low
61.369,-150.0383,268,Medium
48.4468,154.8096,152,Medium
33.811,-117.6358333,402,High
60.9318,-152.363,731,High
33.5293333,-116.6156667,285,High
31.681,-104.407,507,Medium
61.2683333333333,-152.248333333333,703,Medium
62.3998,-151.0618,946,Low
31.684,-104.406,51,Low
64.6219,-151.0701,246,Medium
39.9836,-119.9371,103,High
59.6939,-151.6216,547,Medium
23.539,94.6946,841,High
51.7626666666667,-175.750833333333,82,Medium
33.6893333,-116.791,754,Low
33.4513333,-116.6231667,321,Medium
32.656,-104.4069,471,High
59.9171,-151.6938,13,High
44.7653333333333,-112.896,864,Low
46.86933333333333,-121.96866666666666,351,Low
63.5465,-147.4924,618,Medium
36.6013333333333,-121.204,489,Medium
34.90533333,-97.89216667,321,High
34.1466667,-116.8908333,361,Low
33.1463333,-115.9628333,920,Low
44.5011666666667,-110.8555,744,High
37.9065,-118.555666666667,663,Medium
39.4606,17.123,132,Low
4.5344,126.3225,444,Low
37.1712,-114.7522,126,Medium
-21.8331,-68.6383,175,Medium
18.3826666666667,-67.2001666666667,571,High
41.884,-111.913333333333,630,Medium
60.2666,-141.8592,213,High
37.666,-118.827,578,High
35.64666667,-98.11283333,538,Medium
35.65016667,-98.09866667,961,Medium
63.0648,-151.3586,360,High
28.465,-98.666,565,High
19.4705,-155.439333333333,460,High
34.1463333,-116.8911667,587,Low
61.1161,-150.63,796,High
35.6526667,-118.4048333,296,High
52.1325,-174.418666666667,415,Medium
33.662,-116.7521667,512,Low
-3.4838,-102.9798,269,Low
55.6239,-158.7555,717,High
33.7721667,-116.9088333,237,Medium
18.6725,-68.9015,487,Low
31.637,-104.295,313,High
31.4916667,-115.6163333,424,Medium
46.20516666666666,-122.1905,536,High
33.5271667,-116.3875,109,High
28.417,-98.604,737,High
34.84333333,-97.65033333,904,Medium
54.1445,-165.929833333333,700,Low
62.2166,-148.6224,460,High
36.0983333333333,-120.680333333333,976,High
36.161,-118.1841667,503,Medium
57.7765,-138.581,639,Medium
19.1550006866455,-155.365005493164,890,Low
34.147,-116.8925,438,High
55.9393,-155.72,264,Low
33.2715,-116.4336667,622,Low
43.61633333333333,-121.17883333333332,625,Low
62.2032,-149.8473,359,Low
62.6114,-151.2465,392,Low
19.2000007629395,-155.497833251953,490,Low
31.484,-115.6021667,136,High
52.704,-169.974166666667,17,High
61.2235,-150.8519,993,Medium
33.5803333,-116.8043333,182,Medium
31.561,-104.022,733,High
65.7616,-148.1526,323,High
36.771,-116.0079,117,Low
33.5826667,-116.8043333,897,Medium
33.4243333,-116.909,123,Medium
63.5419,-149.6154,913,High
37.3901666666667,-118.679,438,Medium
19.1550006866455,-155.46549987793,478,Low
19.1698341369629,-155.490661621094,568,Low
57.0716666666667,-135.717333333333,688,Medium
32.55,-101.14,900,Low
19.3048324584961,-155.369995117188,224,High
62.8345,-148.317,928,Low
57.079,-135.7145,523,High
17.7745,-68.7211,916,Low
37.9886,-117.8974,456,Medium
19.1998329162598,-155.499328613281,402,High
19.146333694458,-155.470001220703,866,Low
61.0257,-147.4512,358,High
63.0332,-149.1466,193,High
31.614,-104.006,787,Low
37.4795,-121.868666666667,340,High
46.212833333333336,-122.318,913,High
-10.3075,118.5873,359,Medium
52.0793333333333,-176.135,585,Medium
63.5131,-150.0004,585,Low
47.79233333333333,-122.84416666666668,756,Medium
37.8488333333333,-113.611833333333,768,Low
82.9058,-6.9827,41,High
37.6398333333333,-118.901166666667,934,High
61.9072,-149.5604,352,Medium
17.8081,-68.6993,660,Low
19.2945003509521,-155.494003295898,232,High
60.5748333333333,-152.59,560,Low
63.1066,-150.8266,843,Medium
37.1948318481445,-122.100997924805,526,Low
44.7896666666667,-110.823,392,Medium
61.6136,-146.9285,36,Low
35.53766667,-96.75016667,985,Low
51.7253333333333,-178.748666666667,256,Medium
47.4103,-70.1545,169,Low
31.677,-104.38,491,Low
43.595666666666666,-121.47833333333334,564,High
51.9785,-177.2325,523,Medium
19.566333770752,-155.649002075195,586,High
61.2599,-148.4972,230,Low
37.4038333333333,-121.748666666667,248,Medium
24.1257,121.6661,862,High
37.4071666666667,-121.749333333333,654,Low
38.8194999694824,-122.833335876465,334,High
33.1983333,-116.0233333,719,Medium
35.225,-101.751,726,Low
53.8716666666667,-166.553,310,Low
32.8253333,-116.11,49,Medium
-7.2616,128.994,797,Low
39.9076666666667,-122.677,148,High
61.6828,-148.1481,566,Medium
40.4025,-124.324666666667,350,Low
-19.5203,-176.5639,224,High
34.1483333,-116.8923333,670,Medium
47.4325,155.9777,36,Low
58.7558333333333,-153.7855,350,Low
38.1882,-117.777,811,Medium
19.3083324432373,-155.220001220703,572,Low
41.0715,84.2985,60,Medium
-7.0199,129.9607,380,Low
35.55133333,-96.74166667,179,High
38.7863333333333,-122.770166666667,510,Low
60.1348,-153.0272,159,High
62.7185,-150.4554,683,High
47.239666666666665,-123.166,730,Medium
62.8971,-150.7834,559,High
17.9526666666667,-66.9031666666667,560,Medium
28.561,-98.556,779,Medium
57.0935,-135.730333333333,520,High
37.5865,-119.01,317,High
19.1748332977295,-155.487670898438,443,Low
19.3299999237061,-155.215667724609,128,High
31.0751,140.6615,328,Low
-20.3661,-176.2548,54,Medium
33.8211667,-117.7768333,896,Low
33.791,-117.7641667,803,High
39.9244,-120.8103,949,High
35.0283333,-117.6863333,244,Low
18.4408,-68.804,214,Low
31.669,-104.374,729,Medium
35.666,-98.04966667,81,Medium
17.951,-66.8131666666667,366,Low
-33.9239,-70.3053,288,High
63.9977,-148.747,815,High
35.6388333,-117.5605,114,High
-2.9803,139.5383,113,High
32.768,-100.632,507,Low
63.5247,-149.979,536,Medium
58.7772,-154.3149,199,Low
46.939166666666665,-120.0665,638,Low
56.5976,-155.8945,611,Low
-15.0343,-173.6125,307,High
31.169,-103.493,724,High
60.6193,-147.42,152,Medium
36.34616667,-97.35,726,Medium
54.1303333333333,-165.922,690,Low
54.1441666666667,-165.933666666667,538,High
54.1473333333333,-165.932166666667,232,Low
54.1435,-165.937166666667,284,High
54.128,-165.9065,760,Medium
54.1378333333333,-165.934166666667,439,High
38.8116666666667,-122.820333333333,425,Low
54.1365,-165.933333333333,189,High
54.1391666666667,-165.943333333333,84,Medium
54.1233333333333,-165.9485,879,High
54.138,-165.938333333333,835,Medium
38.3712,-118.9004,462,Medium
38.3673,-118.8918,789,Low
39.0873333333333,-123.568666666667,480,High
54.135,-165.929666666667,729,High
33.3438333,-116.343,185,Medium
59.7812,-153.0513,734,High
46.265166666666666,-119.37466666666668,428,Low
54.1446666666667,-165.934166666667,166,Medium
40.5845,-124.218166666667,974,Medium
54.137,-165.935,938,Low
19.2374992370605,-155.404663085938,309,High
19.2531661987305,-155.407501220703,725,High
33.6835,-117.139,728,Low
53.9155,-166.970833333333,610,Medium
33.3941667,-116.8426667,212,Medium
33.5725,-116.8078333,49,Medium
31.669,-104.199,887,Low
64.9862,-147.4159,670,Low
33.3815,-116.8748333,503,Low
44.7085,-123.25083333333332,971,Medium
33.3821667,-116.8743333,230,Medium
53.6896666666667,-167.1985,681,High
38.7876666666667,-122.374,676,Low
40.237,-121.150833333333,191,Low
34.3491667,-119.1913333,858,Medium
19.2935,-155.449833333333,910,Low
46.0033333333333,-112.475333333333,527,Low
64.3028,-149.9615,544,High
41.5768333333333,-112.427,684,High
34.988,-118.193,25,Low
63.4916,-147.7352,853,Medium
52.1005,-176.233666666667,125,Medium
36.3715,-95.732,697,Medium
38.265,-122.243166666667,324,Low
60.2742,-153.5269,850,Low
33.031,-115.999,452,Medium
62.9938,-151.7267,488,High
60.1898,-153.19,603,Low
41.5921666666667,-112.411333333333,133,Medium
33.5721667,-116.6438333,492,Low
52.6865,-169.926833333333,221,Low
33.974,-117.0741667,851,Low
33.8055,-116.205,512,Low
18.0251666666667,-66.9966666666667,389,Low
36.242,-95.8195,482,High
45.1806666666667,-112.425333333333,12,High
33.223,-116.0546667,336,High
31.61,-104.525,190,Medium
19.1814994812012,-155.494171142578,770,Low
64.0902,-147.9763,996,Low
38.818,-122.767166666667,937,Low
10.7407,-42.7313,692,High
61.6848,-149.7525,121,Medium
